id,[Random] First Name,[Random] Last Name,Lead Source,Created Date,Created Month,Became an MQL Date,MQL Month,Opportunity Created Date,Opportunity Month,Closed Date,Closed Month,Account ID,Account Domain,Account Name,Account Country,Account Continent,Opportunity ID,Product,Stage Status,New business booking $,MQL month / year,MQL to OPP date diff,OPP month / year,OPP to CW date diff,Closed month / year
6376,Mary,Cox,Signup,07/04/2023,01/04/2023,11/04/2023,04/01/2023,4/18/23,04/01/2023,4/20/23,04/01/2023,16600000000000000000,company1869930685.com,Company1869930685,Montenegro,Europe,opp4640963017,Professional Monthly,Discovery,100,04/01/2023,0,04/01/2023,0,04/01/2023
6377,Amanda,Hill,Request Demo,19/09/2023,01/09/2023,27/12/2023,12/01/2023,,,,,17200000000000000000,company436614234.com,Company436614234,India,Asia,,,,0,12/01/2023,,,,
6379,Timothy,Williamson,3rd Party Data,15/10/2023,01/10/2023,16/10/2023,10/01/2023,10/20/23,10/01/2023,,,15900000000000000000,company1155037480.com,Company1155037480,Andorra,Europe,opp5730505555,Free,Disqualified,0,10/01/2023,0,10/01/2023,,
6385,Sandra,Merritt,Gated Content,13/01/2023,01/01/2023,23/01/2023,01/01/2023,1/26/23,01/01/2023,,,5880000000000000000,company1894974228.com,Company1894974228,Bahamas,North America,opp9397530820,Professional Monthly,Discovery,100,01/01/2023,0,01/01/2023,,
6388,Lisa,Blevins,Request Demo,17/12/2023,01/12/2023,18/12/2023,12/01/2023,,,,,12000000000000000000,company6292719585.com,Company6292719585,Barbados,North America,,,,0,12/01/2023,,,,
6389,Alexis,Hartman,Events,07/11/2023,01/11/2023,17/12/2023,12/01/2023,12/22/23,12/01/2023,02/01/2024,02/01/2024,13300000000000000000,company2401842791.com,Company2401842791,Trinidad and Tobago,North America,opp3287240039,Free,Closed Won,0,12/01/2023,0,12/01/2023,2,02/01/2024
6390,Ricky,Rodriguez,Signup,23/10/2023,01/10/2023,25/10/2023,10/01/2023,10/31/23,10/01/2023,,,117000000000000000,company3138607907.com,Company3138607907,Zambia,Africa,opp8038756532,Free,Negotiation,0,10/01/2023,0,10/01/2023,,
6392,Angela,Rodriguez,Signup,12/07/2023,01/07/2023,16/07/2023,07/01/2023,,,,,13900000000000000000,company9576582712.com,Company9576582712,Dominica,North America,,,,0,07/01/2023,,,,
6393,Mary,Salas,Signup,24/04/2023,01/04/2023,14/05/2023,05/01/2023,5/15/23,05/01/2023,6/26/23,06/01/2023,17000000000000000000,company2251569130.com,Company2251569130,Portugal,Europe,opp4241708773,Business Monthly,Closed Won,500,05/01/2023,0,05/01/2023,1,06/01/2023
6394,Darrell,Burns,Request Demo,11/07/2023,01/07/2023,13/07/2023,07/01/2023,,,,,3720000000000000000,company5158480032.com,Company5158480032,Georgia,Europe,,,,0,07/01/2023,,,,
6398,Michael,Jones,Request Demo,10/09/2023,01/09/2023,24/11/2023,11/01/2023,,,,,18000000000000000000,company5547736785.com,Company5547736785,Dominican Republic,North America,,,,0,11/01/2023,,,,
6401,Chris,Scott,Signup,07/07/2023,01/07/2023,11/07/2023,07/01/2023,10/26/23,10/01/2023,10/01/2023,10/01/2023,16000000000000000000,company9654753461.com,Company9654753461,Honduras,North America,opp5403673366,Professional Monthly,Closed Won,100,07/01/2023,3,10/01/2023,0,10/01/2023
6402,Megan,Gardner,Request Demo,06/03/2023,01/03/2023,09/03/2023,03/01/2023,,,,,17100000000000000000,company5685640320.com,Company5685640320,Spain,Europe,,,,0,03/01/2023,,,,
6403,Nicholas,Villegas,Signup,11/08/2023,01/08/2023,14/08/2023,08/01/2023,8/20/23,08/01/2023,8/23/23,08/01/2023,441000000000000000,company7301795469.com,Company7301795469,Saint Vincent and the Grenadines,North America,opp904475552,Business Monthly,Discovery,500,08/01/2023,0,08/01/2023,0,08/01/2023
6404,Jennifer,Hooper,Signup,19/09/2023,01/09/2023,20/09/2023,09/01/2023,,,,,17500000000000000000,company3389484042.com,Company3389484042,Cyprus,Europe,,,,0,09/01/2023,,,,
6410,Rebecca,Vasquez,Request Demo,09/09/2023,01/09/2023,13/09/2023,09/01/2023,,,,,1160000000000000000,company393880124.com,Company393880124,El Salvador,North America,,,,0,09/01/2023,,,,
6412,Gregory,Alvarez,Signup,14/12/2023,01/12/2023,19/12/2023,12/01/2023,,,,,17600000000000000000,company3642610996.com,Company3642610996,Uzbekistan,Asia,,,,0,12/01/2023,,,,
6416,Christian,Guerra,Signup,22/10/2023,01/10/2023,24/11/2023,11/01/2023,12/05/2023,12/01/2023,12/01/2023,12/01/2023,5790000000000000000,company4280625687.com,Company4280625687,Ireland,Europe,opp6826916639,Free,Closed Won,0,11/01/2023,1,12/01/2023,0,12/01/2023
6418,Lindsey,Rose,Signup,26/05/2023,01/05/2023,27/05/2023,05/01/2023,06/01/2023,06/01/2023,08/03/2023,08/01/2023,8410000000000000000,company142413847.com,Company142413847,Liechtenstein,Europe,opp7160293896,Free,Closed Won,0,05/01/2023,1,06/01/2023,2,08/01/2023
6426,Brianna,Murphy,Signup,24/01/2023,01/01/2023,28/02/2023,02/01/2023,,,,,5350000000000000000,company1705344101.com,Company1705344101,Vanuatu,Oceania,,,,0,02/01/2023,,,,
6440,Jeffrey,Martinez,Signup,01/04/2023,01/04/2023,04/04/2023,04/01/2023,,,,,578000000000000000,company4996843682.com,Company4996843682,Dominica,North America,,,,0,04/01/2023,,,,
6441,Michael,Bryan,Request Demo,01/05/2023,01/05/2023,15/07/2023,07/01/2023,,,,,9570000000000000000,company6690845799.com,Company6690845799,Dominica,North America,,,,0,07/01/2023,,,,
6443,Alicia,Ortiz,Signup,14/12/2023,01/12/2023,16/12/2023,12/01/2023,12/20/23,12/01/2023,,,10300000000000000000,company9499571775.com,Company9499571775,Croatia,Europe,opp5268233186,Free,Closed Lost,0,12/01/2023,0,12/01/2023,,
6450,Debra,King,Gated Content,15/08/2023,01/08/2023,18/08/2023,08/01/2023,,,,,16300000000000000000,company4517121578.com,Company4517121578,Latvia,Europe,,,,0,08/01/2023,,,,
6457,Arthur,Wade,Signup,30/09/2023,01/09/2023,26/12/2023,12/01/2023,12/28/23,12/01/2023,,,8070000000000000000,company2059414644.com,Company2059414644,Italy,Europe,opp7649994970,Free,Closed Lost,0,12/01/2023,0,12/01/2023,,
6459,Andrea,Schultz,Signup,13/07/2023,01/07/2023,18/07/2023,07/01/2023,08/01/2023,08/01/2023,08/01/2023,08/01/2023,6400000000000000000,company1343598080.com,Company1343598080,Estonia,Europe,opp5751485851,Free,Closed Won,0,07/01/2023,1,08/01/2023,0,08/01/2023
6460,Logan,Robertson,Signup,27/01/2023,01/01/2023,28/01/2023,01/01/2023,2/24/23,02/01/2023,,,91700000000000000,company7311000100.com,Company7311000100,Finland,Europe,opp7918735029,Professional Monthly,Negotiation,100,01/01/2023,1,02/01/2023,,
6462,Melinda,Richardson,Request Demo,01/09/2023,01/09/2023,02/09/2023,09/01/2023,09/09/2023,09/01/2023,9/14/23,09/01/2023,13600000000000000000,company8039617546.com,Company8039617546,Serbia,Europe,opp3790200068,Professional Monthly,Contract Signed,100,09/01/2023,0,09/01/2023,0,09/01/2023
6464,Justin,Morales,Request Demo,03/09/2023,01/09/2023,23/10/2023,10/01/2023,,,,,14900000000000000000,company1752471546.com,Company1752471546,Jamaica,North America,,,,0,10/01/2023,,,,
6466,Erik,Castro,Signup,18/07/2023,01/07/2023,20/07/2023,07/01/2023,08/01/2023,08/01/2023,,,12500000000000000000,company713993403.com,Company713993403,Albania,Europe,opp887022287,Professional Monthly,Contract Signed,100,07/01/2023,1,08/01/2023,,
6470,Peggy,Medina,Signup,25/03/2023,01/03/2023,24/06/2023,06/01/2023,6/26/23,06/01/2023,7/23/23,07/01/2023,13400000000000000000,company293902842.com,Company293902842,Ukraine,Europe,opp580302927,Free,Closed Won,0,06/01/2023,0,06/01/2023,1,07/01/2023
6473,Katelyn,Hutchinson,Signup,11/02/2023,01/02/2023,27/02/2023,02/01/2023,03/02/2023,03/01/2023,04/09/2023,04/01/2023,11800000000000000000,company1358431503.com,Company1358431503,Bosnia and Herzegovina,Europe,opp7307946354,Business Monthly,Closed Won,500,02/01/2023,1,03/01/2023,1,04/01/2023
6477,Charles,Miller,Signup,10/06/2023,01/06/2023,14/06/2023,06/01/2023,,,,,333000000000000000,company2090411130.com,Company2090411130,Canada,North America,,,,0,06/01/2023,,,,
6484,Brad,Hill,Signup,28/11/2023,01/11/2023,02/12/2023,12/01/2023,,,,,14200000000000000000,company5958576153.com,Company5958576153,Dominica,North America,,,,0,12/01/2023,,,,
6485,Amanda,Mitchell,Request Demo,11/07/2023,01/07/2023,18/07/2023,07/01/2023,7/24/23,07/01/2023,9/22/23,09/01/2023,6850000000000000000,company6516958976.com,Company6516958976,Belarus,Europe,opp9485926245,Free,Closed Won,0,07/01/2023,0,07/01/2023,2,09/01/2023
6486,Tracy,Dixon,Request Demo,10/12/2023,01/12/2023,21/12/2023,12/01/2023,12/24/23,12/01/2023,,,5980000000000000000,company8829708569.com,Company8829708569,Serbia,Europe,opp134368647,Free,Contract Signed,0,12/01/2023,0,12/01/2023,,
6487,Bryan,Stephens,Signup,29/06/2023,01/06/2023,04/07/2023,07/01/2023,07/09/2023,07/01/2023,7/18/23,07/01/2023,7020000000000000000,company140505356.com,Company140505356,Nicaragua,North America,opp5135803952,Free,Legal,0,07/01/2023,0,07/01/2023,0,07/01/2023
6488,Sarah,Everett,Signup,24/02/2023,01/02/2023,27/02/2023,02/01/2023,,,,,2350000000000000000,company5525290851.com,Company5525290851,Greece,Europe,,,,0,02/01/2023,,,,
6491,Daniel,Jackson,Events,29/08/2023,01/08/2023,06/09/2023,09/01/2023,,,,,11400000000000000000,company813497901.com,Company813497901,Iceland,Europe,,,,0,09/01/2023,,,,
6493,Susan,Welch,Signup,29/11/2023,01/11/2023,02/12/2023,12/01/2023,,,,,13100000000000000000,company6325098480.com,Company6325098480,Portugal,Europe,,,,0,12/01/2023,,,,
6494,Alicia,Dougherty,Signup,21/11/2023,01/11/2023,24/11/2023,11/01/2023,,,,,4520000000000000000,company505132902.com,Company505132902,Moldova,Europe,,,,0,11/01/2023,,,,
6501,Mark,Munoz,Signup,25/06/2023,01/06/2023,28/06/2023,06/01/2023,07/02/2023,07/01/2023,,,6120000000000000000,company604351952.com,Company604351952,Belize,North America,opp1250486181,Free,Contract Signed,0,06/01/2023,1,07/01/2023,,
6507,Chris,Martin,3rd Party Data,17/10/2023,01/10/2023,22/10/2023,10/01/2023,,,,,17300000000000000000,company1917095538.com,Company1917095538,Finland,Europe,,,,0,10/01/2023,,,,
6508,Jeff,Duncan,Signup,10/04/2023,01/04/2023,12/04/2023,04/01/2023,,,,,2560000000000000000,company3353113822.com,Company3353113822,Canada,North America,,,,0,04/01/2023,,,,
6509,Jack,Cox,Signup,25/03/2023,01/03/2023,18/04/2023,04/01/2023,4/23/23,04/01/2023,,,3500000000000000000,company1310270976.com,Company1310270976,Cape Verde,Africa,opp7030207914,Free,Discovery,0,04/01/2023,0,04/01/2023,,
6511,Brandon,Singh,Request Demo,06/01/2023,01/01/2023,10/01/2023,01/01/2023,1/14/23,01/01/2023,,,5190000000000000000,company4214727871.com,Company4214727871,Liechtenstein,Europe,opp977003766,Business Monthly,Negotiation,500,01/01/2023,0,01/01/2023,,
6513,John,Franco,Signup,20/09/2023,01/09/2023,15/12/2023,12/01/2023,,,,,3070000000000000000,company9105832134.com,Company9105832134,Netherlands,Europe,,,,0,12/01/2023,,,,
6516,Sarah,Gonzales,Signup,14/12/2023,01/12/2023,25/12/2023,12/01/2023,,,,,337000000000000000,company4808716257.com,Company4808716257,Denmark,Europe,,,,0,12/01/2023,,,,
6518,Jessica,Pierce,Request Demo,24/06/2023,01/06/2023,24/08/2023,08/01/2023,8/26/23,08/01/2023,09/01/2023,09/01/2023,15600000000000000000,company9424961525.com,Company9424961525,Croatia,Europe,opp930343222,Professional Monthly,Closed Won,100,08/01/2023,0,08/01/2023,1,09/01/2023
6528,Stephanie,Lewis,Signup,31/10/2023,01/10/2023,04/11/2023,11/01/2023,,,,,13900000000000000000,company1296966436.com,Company1296966436,Bulgaria,Europe,,,,0,11/01/2023,,,,
6532,Leah,Guerra,Request Demo,12/03/2023,01/03/2023,16/03/2023,03/01/2023,,,,,10100000000000000000,company7080321957.com,Company7080321957,Malta,Europe,,,,0,03/01/2023,,,,
6533,Stephen,Hernandez,Request Demo,19/04/2023,01/04/2023,21/04/2023,04/01/2023,10/20/23,10/01/2023,,,2810000000000000000,company8803021271.com,Company8803021271,Haiti,North America,opp5246445985,Enterprise Monthly,Closed Lost,1000,04/01/2023,6,10/01/2023,,
6534,Alexander,Jackson,Signup,17/09/2023,01/09/2023,20/09/2023,09/01/2023,9/23/23,09/01/2023,,,5690000000000000000,company158249998.com,Company158249998,Botswana,Africa,opp8461738644,Professional Monthly,Negotiation,100,09/01/2023,0,09/01/2023,,
6535,Erica,Palmer,Signup,17/01/2023,01/01/2023,13/05/2023,05/01/2023,,,,,8500000000000000000,company3194049997.com,Company3194049997,Haiti,North America,,,,0,05/01/2023,,,,
6537,Timothy,Mills,Signup,23/02/2023,01/02/2023,26/02/2023,02/01/2023,03/01/2023,03/01/2023,,,1230000000000000000,company174439010.com,Company174439010,Liechtenstein,Europe,opp2868566521,Free,Discovery,0,02/01/2023,1,03/01/2023,,
6540,Michael,Acevedo,Request Demo,22/04/2023,01/04/2023,24/04/2023,04/01/2023,,,,,16800000000000000000,company5320110906.com,Company5320110906,France,Europe,,,,0,04/01/2023,,,,
6547,Patty,Wallace,Request Demo,16/07/2023,01/07/2023,17/07/2023,07/01/2023,,,,,12200000000000000000,company7828852440.com,Company7828852440,Denmark,Europe,,,,0,07/01/2023,,,,
6549,Christopher,Todd,Request Demo,07/10/2023,01/10/2023,10/10/2023,10/01/2023,,,,,2060000000000000000,company2999348934.com,Company2999348934,Belarus,Europe,,,,0,10/01/2023,,,,
6550,Beverly,Simmons,Request Demo,18/02/2023,01/02/2023,20/02/2023,02/01/2023,,,,,9190000000000000000,company8705156628.com,Company8705156628,Saint Kitts and Nevis,North America,,,,0,02/01/2023,,,,
6555,Blake,Lambert,Request Demo,15/03/2023,01/03/2023,17/03/2023,03/01/2023,,,,,15200000000000000000,company1382907094.com,Company1382907094,CZ,Europe,,,,0,03/01/2023,,,,
6557,Arthur,Carroll,Request Demo,01/09/2023,01/09/2023,04/09/2023,09/01/2023,,,,,17000000000000000000,company1632701887.com,Company1632701887,Canada,North America,,,,0,09/01/2023,,,,
6558,Rebecca,Fowler,Signup,07/09/2023,01/09/2023,09/09/2023,09/01/2023,,,,,16500000000000000000,company3073263017.com,Company3073263017,Luxembourg,Europe,,,,0,09/01/2023,,,,
6562,Christine,Miller,Request Demo,07/02/2023,01/02/2023,12/02/2023,02/01/2023,,,,,1240000000000000000,company5217088822.com,Company5217088822,Nicaragua,North America,,,,0,02/01/2023,,,,
6565,John,Griffith,Signup,15/10/2023,01/10/2023,20/10/2023,10/01/2023,,,,,7670000000000000000,company431522712.com,Company431522712,Belize,North America,,,,0,10/01/2023,,,,
6566,Jason,Pearson,Signup,03/08/2023,01/08/2023,06/08/2023,08/01/2023,,,,,11100000000000000000,company9400921574.com,Company9400921574,Panama,North America,,,,0,08/01/2023,,,,
6570,Ann,Barnes,Request Demo,27/02/2023,01/02/2023,02/03/2023,03/01/2023,03/09/2023,03/01/2023,03/01/2023,03/01/2023,8680000000000000000,company7499891631.com,Company7499891631,US,North America,opp6390914324,Enterprise Monthly,Closed Won,1000,03/01/2023,0,03/01/2023,0,03/01/2023
6575,Jason,Weaver,Signup,27/04/2023,01/04/2023,28/04/2023,04/01/2023,,,,,17200000000000000000,company2424835696.com,Company2424835696,Saint Lucia,North America,,,,0,04/01/2023,,,,
6577,Jared,Russell,Signup,04/03/2023,01/03/2023,16/04/2023,04/01/2023,,,,,13100000000000000000,company3319409114.com,Company3319409114,Honduras,North America,,,,0,04/01/2023,,,,
6581,Michael,Campbell,Signup,04/07/2023,01/07/2023,08/07/2023,07/01/2023,07/10/2023,07/01/2023,7/17/23,07/01/2023,14800000000000000000,company9709256726.com,Company9709256726,Saint Lucia,North America,opp1555229287,Professional Monthly,Disqualified,100,07/01/2023,0,07/01/2023,0,07/01/2023
6588,Daniel,Ball,Signup,18/01/2023,01/01/2023,07/02/2023,02/01/2023,2/26/23,02/01/2023,03/01/2023,03/01/2023,633000000000000000,company2771130943.com,Company2771130943,Iceland,Europe,opp9363643308,Professional Monthly,Closed Won,100,02/01/2023,0,02/01/2023,1,03/01/2023
6593,Michael,Hamilton,Signup,14/08/2023,01/08/2023,19/08/2023,08/01/2023,8/31/23,08/01/2023,,,16300000000000000000,company4659809405.com,Company4659809405,Estonia,Europe,opp5294087048,Professional Monthly,Legal,100,08/01/2023,0,08/01/2023,,
6594,Jeremy,Cooper,Signup,26/01/2023,01/01/2023,29/01/2023,01/01/2023,,,,,15300000000000000000,company5448507647.com,Company5448507647,San Marino,Europe,,,,0,01/01/2023,,,,
6603,Scott,Ruiz,Request Demo,09/04/2023,01/04/2023,14/06/2023,06/01/2023,6/21/23,06/01/2023,,,208000000000000000,company871950486.com,Company871950486,Vatican City,Europe,opp4127586610,Business Monthly,Discovery,500,06/01/2023,0,06/01/2023,,
6606,Angela,Diaz,Request Demo,03/08/2023,01/08/2023,23/08/2023,08/01/2023,,,,,5380000000000000000,company7355879853.com,Company7355879853,Seychelles,Africa,,,,0,08/01/2023,,,,
6611,Sydney,Carlson,Signup,15/05/2023,01/05/2023,16/05/2023,05/01/2023,,,,,10400000000000000000,company6694193639.com,Company6694193639,San Marino,Europe,,,,0,05/01/2023,,,,
6614,Dylan,Daniel,Request Demo,04/10/2023,01/10/2023,07/10/2023,10/01/2023,10/11/2023,10/01/2023,10/01/2023,10/01/2023,14200000000000000000,company5266337000.com,Company5266337000,Austria,Europe,opp4265692729,Free,Closed Won,0,10/01/2023,0,10/01/2023,0,10/01/2023
6616,Kevin,Ponce,Request Demo,26/11/2023,01/11/2023,29/11/2023,11/01/2023,12/03/2023,12/01/2023,12/04/2023,12/01/2023,16300000000000000000,company8121015494.com,Company8121015494,Haiti,North America,opp9755613336,Business Monthly,Contract Signed,500,11/01/2023,1,12/01/2023,0,12/01/2023
6618,Amber,Rodriguez,Signup,04/07/2023,01/07/2023,06/07/2023,07/01/2023,7/13/23,07/01/2023,7/20/23,07/01/2023,16200000000000000000,company5789105663.com,Company5789105663,Malta,Europe,opp8005821057,Business Monthly,Closed Won,500,07/01/2023,0,07/01/2023,0,07/01/2023
6619,Laura,Valenzuela,Signup,27/05/2023,01/05/2023,16/07/2023,07/01/2023,7/17/23,07/01/2023,09/01/2023,09/01/2023,15100000000000000000,company3302724839.com,Company3302724839,Monaco,Europe,opp9028475142,Professional Monthly,Closed Won,100,07/01/2023,0,07/01/2023,2,09/01/2023
6622,Brandon,Wright,Request Demo,01/01/2023,01/01/2023,04/03/2023,03/01/2023,,,,,13900000000000000000,company6171760558.com,Company6171760558,Mexico,North America,,,,0,03/01/2023,,,,
6627,Lori,Nelson,Request Demo,17/09/2023,01/09/2023,18/09/2023,09/01/2023,9/21/23,09/01/2023,10/01/2023,10/01/2023,10200000000000000000,company5767843768.com,Company5767843768,Panama,North America,opp414746583,Free,Closed Won,0,09/01/2023,0,09/01/2023,1,10/01/2023
6628,Michelle,Scott,Request Demo,03/01/2023,01/01/2023,06/01/2023,01/01/2023,01/10/2023,01/01/2023,03/01/2023,03/01/2023,4490000000000000000,company9617730197.com,Company9617730197,Switzerland,Europe,opp4680756307,Professional Monthly,Closed Won,100,01/01/2023,0,01/01/2023,2,03/01/2023
6629,Jacob,Collins,Signup,18/09/2023,01/09/2023,22/09/2023,09/01/2023,,,,,1810000000000000000,company6973608620.com,Company6973608620,Grenada,North America,,,,0,09/01/2023,,,,
6630,Sarah,Tran,Request Demo,13/12/2023,01/12/2023,15/12/2023,12/01/2023,,,,,12200000000000000000,company5083667937.com,Company5083667937,Greece,Europe,,,,0,12/01/2023,,,,
6631,Jamie,Mckinney,Signup,09/09/2023,01/09/2023,20/12/2023,12/01/2023,,,,,15000000000000000000,company868367134.com,Company868367134,Norway,Europe,,,,0,12/01/2023,,,,
6635,Miguel,Parker,Request Demo,14/02/2023,01/02/2023,13/06/2023,06/01/2023,6/20/23,06/01/2023,08/01/2023,08/01/2023,647000000000000000,company2867584913.com,Company2867584913,Azerbaijan,Europe,opp2367157672,Free,Closed Won,0,06/01/2023,0,06/01/2023,2,08/01/2023
6636,Jessica,Tucker,Signup,16/04/2023,01/04/2023,19/04/2023,04/01/2023,4/24/23,04/01/2023,04/01/2023,04/01/2023,9060000000000000,company2393502702.com,Company2393502702,Nicaragua,North America,opp3530137929,Free,Closed Won,0,04/01/2023,0,04/01/2023,0,04/01/2023
6638,Lisa,Jones,Signup,02/07/2023,01/07/2023,09/07/2023,07/01/2023,,,,,686000000000000000,company2936874203.com,Company2936874203,Syria,Asia,,,,0,07/01/2023,,,,
6640,Andrea,Garza,Signup,09/07/2023,01/07/2023,11/07/2023,07/01/2023,7/15/23,07/01/2023,7/17/23,07/01/2023,7550000000000000000,company2247489401.com,Company2247489401,Estonia,Europe,opp1055842549,Free,Contract Signed,0,07/01/2023,0,07/01/2023,0,07/01/2023
6643,Molly,Evans,Signup,30/08/2023,01/08/2023,01/09/2023,09/01/2023,,,,,8080000000000000000,company9155318223.com,Company9155318223,Angola,Africa,,,,0,09/01/2023,,,,
6645,Christopher,Villanueva,Signup,18/05/2023,01/05/2023,22/05/2023,05/01/2023,5/24/23,05/01/2023,5/29/23,05/01/2023,16800000000000000000,company3502164219.com,Company3502164219,Saint Vincent and the Grenadines,North America,opp4549157123,Professional Monthly,Closed Won,100,05/01/2023,0,05/01/2023,0,05/01/2023
6648,Ian,Harrington,Signup,27/05/2023,01/05/2023,30/05/2023,05/01/2023,06/06/2023,06/01/2023,,,6940000000000000000,company7751992940.com,Company7751992940,Mauritius,Africa,opp2347997085,Free,Closed Lost,0,05/01/2023,1,06/01/2023,,
